title,link,snippet
"Addio al cacao, il cioccolato ora si fa con carruba. Il progetto ...",https://bari.corriere.it/notizie/cronaca/23_ottobre_11/addio-al-cacao-il-cioccolato-ora-si-fa-con-garruba-il-progetto-foreverland-cosi-rispettiamo-l-ambiente-e3fda549-65e5-4d5a-831f-cc9f4c37fxlk.shtml,"Oct 11, 2023 ... Il freecao abbatte notevole le emissioni di CO2 previste per la produzione del comune cacao, l'idea di una nuova startup."
LE SFERE CHE RACCOLGONO LA CO2 MEGLIO DI UN ALBERO ...,https://www.garantitaly.it/innovazione/le-sfere-che-raccolgono-la-co2-meglio-di-un-albero/,"Sep 30, 2023 ... Spiritus è una startup fondata dall'imprenditore Charles Cadieu e Matt Lee ... CO2 solo in ambiente controllato. Il confronto con la silvicoltura è anche a ..."
"Sella, scelte le 7 startup finaliste del programma di incubazione sull'AI",https://www.aziendabanca.it/notizie/banche/artificial-intelligence-business-incubator,"Oct 18, 2023 ... Tra i 72 progetti presentati provenienti da ben 14 Paesi, l'incubatore ha scelto le 7 startup ... CO2. Ellycode (Italia). La startup sviluppa una piattaforma che ..."
Experience Center A2A: ecco le soluzioni per le Smart City,https://www.economyup.it/mobilita/experience-center-a2a-la-piattaforma-per-le-smart-city/,"Oct 10, 2023 ... Startup Automotive. Fintech - BankingUp. Fintech - BankingUp · Criptovalute · Insurtech ... CO2. Secondo l'indagine dell'Osservatorio Smart City del Politecnico ..."
App gestione condominio gratis: che cosa fa Condowe - Proptech360,https://www.proptech360.it/startup/ecco-il-condominio-high-tech-unapp-per-gestire-anche-la-sostenibilita/,"Oct 10, 2023 ... Una app per la gestione del condominio per fare tutto in digitale, dalla manutenzione alla sostenibilità. È la proposta di una startup torinese, Firmitas, che ..."
"Condowe, la soluzione per la gestione dei condomini",https://www.startupbusiness.it/condowe-la-soluzione-per-la-gestione-dei-condomini/126403/,"Oct 11, 2023 ... Condowe è la soluzione pensata per gli amministratori di condominio sviluppata dalla startup Firmitas. ... CO2 e promuovere la transizione ecologica. Il servizio ..."
"Auto elettrica, Mecaware raccoglie 40 milioni € per riciclare rottami ...",https://energiaoltre.it/auto-elettrica-mecaware-raccoglie-40-milioni-e-per-riciclare-rottami-batterie/,"Oct 9, 2023 ... Parliamo in particolare di litio, nichel, cobalto e manganese. Il processo brevettato dalla startup utilizza la cattura di CO2 e il riciclaggio di metalli ..."
Otto ragazzi innovano i trasporti con il progetto Ego: un futuro a ...,https://tuttoits.it/its-days-progetto-ego-last-trasporti/,"Oct 13, 2023 ... ... startup italiana Treebu, fondata da ingegneri e agronomi, che mira a ridurre ... Ego è un sistema all'avanguardia che include sensori di CO2, sensori di ..."
"CrossFund raccoglie altri 1,5 milioni confermandosi porta d'accesso ...",https://www.startup-news.it/crossfund-e-i-mercati-emergenti/,"Oct 8, 2023 ... StartUP-NEWS.it è scritta, ideata e portata avanti da persone che sono prima ... Muoviti, pedala, riduci le emissioni di Co2 e vinci con MUV! Novembre 30 ..."
Startup e ESG: perché la sostenibilità è utile agli investitori - ESG360,https://www.esg360.it/esg-smart-data/startup-e-esg-perche-la-sostenibilita-e-utile-agli-investitori/,5 days ago ... ... startup e del settore nel quale opera. La valutazione ambientale e sociale ... Agricoltura rigenerativa: come rimuovere la CO2 dall'atmosfera. 02 Gen 2023.
"Africa, anche un fornelletto può salvare il Pianeta: l'intervista a ...",https://www.tpi.it/esteri/africa-zambia-fornelletti-koalisation-202310141046543/,"Oct 13, 2023 ... L'80% degli africani cucina con legna o carbone. Così intere foreste rischiano di sparire. E aumentano le emissioni di CO2. Ora una startup italiana prova a ..."
ITALY AT GLOBAL MOBILITY CALL 2023 IFEMA – FERIA DE ...,https://www.ice.it/it/sites/default/files/inline-files/CAT%C3%81LOGO%20ITA%20-%20ITALIAN%20TRADE%20AGENCY.pdf,"Oct 16, 2023 ... CapTop was founded in 2017 as innovative startup and spinoff of the University of Naples. ... CO2 directly from the air while removing other pollutants. Recently ..."
Easyrain and Marelli collaborate for the industrialization of AIS and ...,https://easyrain.it/easyrain-and-marelli-collaborate-for-the-industrialization-of-ais-and-dai/,"Oct 16, 2023 ... Furthermore, DAI will become a crucial tool inreducing CO2 emissions and fuel/energy consumption. ... startup in the automotive industry. The agreement with ..."
Si è concluso lo StartUp Day 2023 tra innovazione e premiazione di ...,https://magazine.unibo.it/archivio/2023/10/10/si-e-concluso-lo-startup-day-2023-tra-innovazione-e-premiazione-di-idee,"Oct 10, 2023 ... ... StartUp Day 2023 tra innovazione e premiazione di idee ... Tutto ciò ha permesso di produrre una carbon footprint inferiore ad 1 kg di CO2 per visitatore""."
E-SSENCE: La Nuova Frontiera Della Navigazione Sostenibile ...,https://www.navimedia.it/e-ssence-la-nuova-frontiera-della-navigazione-sostenibile/,"Oct 4, 2023 ... ... CO2 e a trovare modi innovativi per ridurle. Inoltre, la startup ha in programma di collaborare con altre aziende del settore per compensare le emissioni ..."
"Sublime Systems, svolta elettrica: cemento a impatto zero e senza ...",https://www.futuroprossimo.it/2023/10/sublime-systems-svolta-elettrica-cemento-a-impatto-zero-e-senza-forni/,"4 days ago ... E se potessimo produrlo a impatto zero, senza emettere una singola molecola di CO2? Sublime Systems, startup nata da una costola del MIT, sta trasformando ..."
"Sublime Systems, svolta elettrica: cemento a impatto zero e senza ...",https://www.futuroprossimo.it/2023/10/sublime-systems-svolta-elettrica-cemento-a-impatto-zero-e-senza-forni/,"4 days ago ... E se potessimo produrlo a impatto zero, senza emettere una singola molecola di CO2? Sublime Systems, startup nata da una costola del MIT, sta trasformando ..."
Internet e Telefono per Startup | Business Start UP | Fastweb,https://www.fastweb.it/piccole-medie-imprese/internet-e-telefono/business-startup/?from=menu,"Oct 11, 2023 ... 2 linee telefoniche e Business Assist incluso. Internet Zero emissioni di CO2 ... Startup. Fastweb Digital Presence per i primi 6 mesi, al termine dei quali avrà ..."
Le migliori startup d'Italia del 2023: la classifica,https://initalia.virgilio.it/migliori-startup-italia-classifica-2023-77878,"Sep 30, 2023 ... L'obiettivo di Up2You è quello di ridurre il più possibile le emissioni di CO2. A chiudere la top ten dedicata al meglio delle startup italiane e pubblicata ..."
Dall'anidride carbonica all'etanolo: nuovi metodi per diminuire la ...,https://www.villaggiotecnologico.it/dallanidride-carbonica-alletanolo-nuovi-metodi-per-diminuire-la-dipendenza-dai-combustibili-fossili/,"Oct 5, 2023 ... ... startup italiana che trasforma la CO2 contrastando il riscaldamento globale ..."
Case green in cemento sostenibile: il progetto alle Bahamas,https://energycue.it/case-green-cemento-sostenibile-progetto-bahamas/37932/,"Oct 18, 2023 ... La startup Partanna, fondata e guidata da Rick Fox, ex campione dei Los ... Questa casa infatti è in grado di catturare una quantità di CO2 equivalente a 5.200 ..."
Giornata mondiale del caffè: 5 startup che riutilizzano i fondi e gli scarti,https://www.lifegate.it/giornata-mondiale-caffe-startup,"Sep 29, 2023 ... Startup ... Inoltre, non ha bisogno del trattamento ad alta temperatura che altri materiali richiedono durante la produzione, riducendo così le emissioni di CO2 ..."
"C-Crete, nuovo materiale “zero emissioni” alternativo al cemento",https://www.key4biz.it/c-crete-il-materiale-zero-emissioni-alternativo-al-cemento/463181/,"Oct 16, 2023 ... La startup californiana C-Crete Technologies ha sviluppato di un collante ... (CO2). Il cemento è di base un collante, che si attiva quando si mescola all ..."
Sostenibilità,https://www.fsitaliane.it/content/fsitaliane/it/sostenibilita.html,"Oct 9, 2023 ... Online il nuovo albo per le Startup del Gruppo FS · FS Italiane partner della ... CO2 per ridurre il suo impatto climatico. Highlights di sostenibilità. > 94,3 ..."
Eni Award: consegnati al Quirinale i premi per la ricerca scientifica,https://www.agi.it/economia/news/2023-10-16/assegnati-eni-award-quirinale-23513006/,"Oct 16, 2023 ... Long, della University of California (Berkeley, Usa), per la ricerca Adsorbimento cooperativo in materiali Mof per la cattura di gas. Yu Huang ha sviluppato ..."
"Sella, scelte le 7 startup per l'AI Business Incubator",https://bancaforte.it/notizie/sella-scelte-le-7-startup-per-l-ai-business-incubator-RB101784n,2 days ago ... La selezione per il programma di incubazione dedicato a intelligenza artificiale e servizi finanziari è avvenuta tra i progetti presentati da 72 startup ...
Volotea prevede di ridurre le proprie emissione di CO2 del 50 ...,https://www.zeroventiquattro.it/?p=39137,"7 days ago ... ... CO2. ... Startup, alle politiche economiche - Direttore Michele Dell'Edera - P.IVA ..."
Mobilità sostenibile: Marazzato e Comoli ... - PIEMONTE ECONOMY,https://piemonteeconomy.it/mobilita-sostenibile-marazzato-e-comoli-ferrari/,"Sep 29, 2023 ... Mobilità sostenibile: nei primi cinque mesi il carpooling dei dipendenti di Marazzato e Comoli Ferrari sestuplica i risparmi di km., euro e Co2. ... Startup e pmi ..."
La ricarica ultrafast di Free To X sbarca a Milano Malpensa,https://insideevs.it/news/689123/ricarica-auto-elettrica-milano-malpensa/,"Sep 29, 2023 ... La startup inaugura 3 colonnine da 300 kW per fare il pieno a 6 auto elettriche nell'aeroporto. Ma non solo. Le colonnine per la ricarica dell'auto elettrica ..."
iThanks: la startup italiana che contrasta perdite e sprechi di cibo,https://leonardo.it/news/ithanks-startup-italiana-contrasta-perdite-sprechi-cibo/,"Oct 18, 2023 ... ... CO2 nell'aria. Per combattere questo fenomeno è nata iThanks, un'innovativa startup italiana che aiuta gli esercenti nella sfida per la sostenibilità. Il ..."
Knowledge for Business Srl | LinkedIn,https://innovationvillage.it/?mailpoet_router&endpoint=track&action=click&data=WyIyNDA4IiwiejBqemJ5cDhiYXM4NGd3c3N3bzBvY2tvazhrczB3OGMiLCIxMiIsImYwZDk3ZDZkZWJmNSIsZmFsc2Vd,"Oct 5, 2023 ... Settori di competenza: Progettazione e management progetti di ricerca, Eventi, Innovazione e tecnologia, Startup ... CO2 (Patent Pending) di ITAPROSOL S.R.L L' ..."
Alla mobilità sostenibile serve innovazione (e startup) - The Good in ...,https://www.thegoodintown.it/alla-mobilita-sostenibile-serve-innovazione-e-startup/,"6 days ago ... ... startup) e una più spiccata prevalenza giovanile (+3,9 p.p.) tra i propri ... cattura e riproduce il suono emesso dalle piante. Contiene sei brani, che ..."
"Crowdfundme, il portale italiano di crowdinvesting ed equity ...",https://www.crowdfundme.it/en/,"Oct 17, 2023 ... Investi in Italia e nel mondo in aziende innovative, startup, real estate ed equity crowdfunding ... CO2. Campaigns. 1. Raised. € 244.644. Investors. 202. Company ..."
Start Cup Puglia 2023: Foreverland vince la sedicesima edizione ...,https://press.regione.puglia.it/-/start-cup-puglia-2023-foreverland-vince-la-sedicesima-edizione,"Oct 18, 2023 ... Primo cioccolato mediterraneo senza cacao per la salute delle persone e del pianeta, prodotto con una riduzione dell'80% delle emissioni di CO2 ... startup ..."
kohler energy - engines,https://www.eima.it/en/75/kohler-energy-engines,"Oct 17, 2023 ... In 2022, Kohler Engines approved the use of HVO for all its diesel engines in Europe and the United States. HVO will enable a reduction in CO2 emissions of up ..."
72 startup da 14 paesi del mondo per il programma di incubazione ...,https://www.ai4business.it/intelligenza-artificiale/72-startup-da-14-paesi-del-mondo-per-il-programma-di-incubazione-su-ai-di-banca-sella/,"8 days ago ... Sono 7 i progetti selezionati per la fase finale dell'iniziativa internazionale rivolta a startup ... CO2. Ellycode, Italia. Sviluppa una piattaforma che consente ..."
Wetaxi e Zity insieme per la mobilità - ITALIA ECONOMY,https://italiaeconomy.it/wetaxi-e-zity-insieme-per-la-mobilita/,"Oct 18, 2023 ... Wetaxi, startup innovativa torinese, partner tecnologico dei radiotaxi ... CO2 nell'atmosfera. “Siamo felici – commenta Javier Mateos, CEO di Zity by ..."
Agenda Forum Retail · iKN Italy,https://ikn.it/forum-retail/agenda/,7 hours ago ... ... CO2; Partnership per ridurre gli Empty Miles: i vantaggi economici e ... 26/10 Startup Gate. Startup Gate Organizzato in collaborazione con Gellify. 09 ...
"Linkedin, le 10 startup che crescono di più nel 2023 » inno3",https://inno3.it/2023/10/02/linkedin/,"Oct 2, 2023 ... Top Startups Italia 2023. Linkedin stila la classifica delle 10 startup italiane a maggiore crescita e oggetto di attenzione e investimenti. ... CO2, ma anche per ..."
"Terra Next, sette startup si presentano agli investitori di Napoli",https://www.ilmattino.it/napoli/citta/napoli_7_startup_di_terra_next_si_presentano_agli_investitori-7685804.html,"Oct 11, 2023 ... Le 7 startup, selezionate tra 137 candidature italiane e internazionali, hanno creato soluzioni eco-sostenibili per utilizzare gli scarti delle industrie ..."
"Banca Sella: Banca Online per Privati, Aziende, Trader",https://www.sella.it/,"4 days ago ... Startup · Wealth management e ... Sella azzera l'impatto delle proprie emissioni di CO2. Siamo tra i primi in Italia a realizzare la ""carbon neutrality""."
Freecao: il cioccolato senza cacao,https://www.tgcom24.mediaset.it/e-planet/freecao-il-cioccolato-senza-cacao_71520341-202302k.shtml,"7 days ago ... Una giovane startup pugliese ha trovato la chiave per produrre un ... Stando alle dichiarazioni dei suoi inventori, l'80% in meno di emissioni di CO2 ..."
"Chi Siamo - Incisori Laser, Laser a Fibra e Altro Ancora - OMTech ...",https://omtechlaser.it/pages/chi-siamo,3 days ago ... La nostra entusiasmante startup è cresciuta rapidamente fino a diventare una piccola impresa di fiducia. ... Laser da tavolo Polar Serie CO2 Max MOPA e laser a ...
HSBC: un miliardo di dollari per soluzioni alla crisi climatica,https://www.millionaire.it/hsbc-un-miliardo-di-dollari-per-soluzioni-innovative-alla-crisi-climatica/,"Oct 3, 2023 ... Hsbc Holdings ha annunciato la settimana scorsa di voler finanziare startup tecnologiche early stage che offrono soluzioni alla crisi climatica. L'obiettivo ..."
LEONARDO E CUBBIT: NASCE IL PRIMO CLOUD SUPER ...,https://www.emiliaromagnastartup.it/index.php/it/innovative/articoli/2023/10/leonardo-e-cubbit-nasce-il-primo-cloud-super-protetto,"Oct 3, 2023 ... Sensibili saranno i miglioramenti in termini di sostenibilità: la riduzione del traffico dati consente di diminuire produzione ed emissione di CO2 ... Le startup ..."
"Startup, nel terzo trimestre Bending Spoons da sola ha ricevuto un ...",https://www.milanofinanza.it/news/startup-nel-terzo-trimestre-bending-spoons-da-sola-ha-ricevuto-un-terzo-degli-investimenti-totali-ecco-202310181916285480,"8 days ago ... Startup, nel terzo trimestre Bending Spoons da sola ha ricevuto un terzo ... Eni & Snam stoccheranno CO2 sotto l'Adriatico. Sarà uno degli hub più grandi ..."
"Startup, nel terzo trimestre Bending Spoons da sola ha ricevuto un ...",https://www.milanofinanza.it/news/startup-nel-terzo-trimestre-bending-spoons-da-sola-ha-ricevuto-un-terzo-degli-investimenti-totali-ecco-202310181916285480,"8 days ago ... Startup, nel terzo trimestre Bending Spoons da sola ha ricevuto un terzo ... Eni & Snam stoccheranno CO2 sotto l'Adriatico. Sarà uno degli hub più grandi ..."
Barcolana viaggia con BRT - EMILIA ROMAGNA ECONOMY,https://emiliaromagnaeconomy.it/barcolana-viaggia-con-brt-sostenibilita/,"Sep 29, 2023 ... Startup e pmi innovative ... Nel 2022 Geopost ha effettuato 235 milioni di consegne carbon neutral e implementato progetti di compensazione delle emissioni di CO2 ..."
"EuroHPC JU: bando di gara per supercomputer ""Discoverer"" | FIRST ...",https://first.art-er.it/news/eurohpc-ju-bando-di-gara-supercomputer-discoverer,"Oct 12, 2023 ... ... CO2 del settore audiovisivo. La Commissione europea finanzierà un progetto ... startup. La gara d'appalto prevede la progettazione e la fornitura di cinque ..."
"Around you (Life Sciences - MED Tech), Fabio Piccinini, Università ...",https://www.santannapisa.it/sites/default/files/2023-10/Idee%20finaliste%20Start%20Cup%20Toscana.pdf,"Oct 16, 2023 ... La startup realizza un sistema ibrido di drug discovery basato su artificial ... Questo processo riduce le emissioni di CO2 del 80% rispetto alla produzione di ..."
Portfolio - DOCK3,https://www.dock3.it/portfolio/,"Oct 17, 2023 ... Il 3% di ogni acquisto viene devoluto ad una non-profit a scopo ambientale e sociale. Vision. Vision è una startup che opera nel settore NFT ..."
Innovation Village Award 2023: i...,https://techbusiness.it/innovation-village-award-2023-finalisti/,8 days ago ... Piattaforma di E-Procurement Virtual Inspection-Co2 – Patent Pending (Campania) ... Axitea ...
Dal sughero alla pelle vegana: il progetto della startup Lebiu.,https://www.obiettivomeno.it/blog/2023/10/03/dal-sughero-alla-pelle-vegana-il-progetto-della-startup-lebiu/,"Oct 3, 2023 ... Con tali procedimenti e secondo le stime della società, per ogni metro di Corskin si evita l'immissione di 4,5 kg di CO2 in atmosfera. Il prezzo è in linea ..."
"Eni Award 2023, assegnati alla presenza del Presidente Mattarella i ...",https://finanza.repubblica.it/News/2023/10/16/eni_award_2023_assegnati_alla_presenza_del_presidente_mattarella_i_premi_alla_ricerca_scientifica_di_eni-89/,"Oct 16, 2023 ... Long, della University of California (Berkeley, USA), per la ricerca Adsorbimento cooperativo in materiali MOF per la cattura di gas. Yu Huang ha sviluppato ..."
"Consegnati al Quirinale gli Eni Award 2023, i premi alla ricerca ...",https://www.un-industria.it/notizia/119578/consegnati-al-quirinale-gli-eni-award-2023-i-premi/,"Oct 16, 2023 ... ... startup e volta a favorire l'applicazione, la valorizzazione e il trasferimento delle tecnologie promuovendo nel contempo la creazione di un ecosistema dell ..."
Sistemi agroalimentari: il futuro tra sicurezza e sostenibilità - Cariplo ...,https://www.cariplofactory.it/sistemi-agroalimentari-sicurezza-sostenibilita/,"Oct 15, 2023 ... ... Co2 e di 720.000 kg di rifiuti in plastica; Programmi di educazione ... Resta, tuttavia, la fiducia nel valore delle collaborazioni tra startup, corporate ..."
Sistemi agroalimentari: il futuro tra sicurezza e sostenibilità - Cariplo ...,https://www.cariplofactory.it/sistemi-agroalimentari-sicurezza-sostenibilita/,"Oct 15, 2023 ... ... Co2 e di 720.000 kg di rifiuti in plastica; Programmi di educazione ... Resta, tuttavia, la fiducia nel valore delle collaborazioni tra startup, corporate ..."
Il telescopio spaziale James Webb cattura un'immagine di NGC 346 ...,https://www.hwupgrade.it/news/scienza-tecnologia/il-telescopio-spaziale-james-webb-cattura-un-immagine-di-ngc-346-con-miri_120843.html,"Oct 11, 2023 ... Il telescopio spaziale James Webb cattura un'immagine di NGC 346 con MIRI. Il telescopio ... Startup · Security · Device · TLC e Mobile · Market · Innovazione ..."
Urban Award: il Comune di Lecce premiato per il progetto Reactivity,https://www.comune.lecce.it/news/dettaglio/2023/10/26/urban-award-il-comune-di-lecce-premiato-per-il-progetto-reactivity,"14 hours ago ... Nei primi mesi di sperimentazione ha già macinato i primi numeri: 10mila chilometri pedalati dai partecipanti con un risparmio di 5,5 tonnellate di CO2."
"Aerospace, Greentech e Agritech, tre settori di un Sud innovativo e ...",https://www.costozero.it/aerospace-greentech-e-agritech-tre-settori-di-un-sud-innovativo-e-di-qualita/,"3 days ago ... ... CO2, a quella che integra IA e cibernetica. Fondamentali sono quindi l ... startup innovative green italiane. Le startup innovative meridionali, come quelle ..."
Kilometro Verde è la più grande vertifical farm d'Europa,https://www.lasvolta.it/9932/kilometro-verde-e-la-piu-grande-vertifical-farm-deuropa,"Oct 18, 2023 ... ... CO2. Optando per la riqualificazione della sede di Agiesse, la storica azienda di abbigliamento sportivo, la startup Kilometro Zero ha realizzato l'ultima e ..."
Monitoraggio costi energetici: i dati dal 16 al 22 ottobre 2023,https://www.confindustriavarese.it/web_v4/site.nsf/dx/Monitoraggio-costi-energetici-i-dati,"1 day ago ... Startup · Territorio · Accedi · Energia · VareseFocus · Link utili · Contatti ... Indici CO2 (ETS), Energia Elettrica (PUN), Gas (PSV-TTF): i dati dal 16 al ..."
Purificatore d'aria: arriva il «naso smart» che misura la qualità di ...,https://www.vanityfair.it/gallery/naso-intelligente-depuratori-aria,"Oct 9, 2023 ... ... startup innovativa italiana che nasce con lo scopo di sviluppare soluzioni ... Cattura il 99,9% di batteri e di sostanze irritanti, consentendovi di ..."
News | UniGe Sostenibile,https://unigesostenibile.unige.it/news,"Oct 9, 2023 ... CapLab: cattura della CO2 dai fumi dei motori navali. Università di Genova ed ... startup, spin-off e piccole e medie imprese innovative operanti nel settore ..."
"Ue, Acea: obiettivi CO2 per bus e camion irraggiungibili senza ...",https://risparmio.tiscali.it/economia/articoli/ue-acea-obiettivi-co2-bus-camion-irraggiungibili-senza-condizioni-favorevoli-00001/,"2 days ago ... ... Startup · Intelligenza Artificiale · Mobile · Business Magazine · eHealth · Sicurezza ... Ue, Acea: obiettivi CO2 per bus e camion irraggiungibili senza ..."
Anche Airbus userà vele 'eoliche' per tagliare le emissioni di CO2 ...,https://auto.hwupgrade.it/news/energie-rinnovabili/anche-airbus-usera-vele-eoliche-per-tagliare-le-emissioni-di-co2-durante-la-navigazione_120526.html,"Sep 29, 2023 ... ... CO2 in atmosfera. ... Startup · Security · Device · TLC e Mobile · Market · Innovazione · Scontrino ..."
IL GRUPPO GATTINONI PRESENTE A TTG - Gattinoni,https://gattinoni.it/news/il-gruppo-gattinoni-presente-a-ttg/,"Oct 6, 2023 ... ... Co2 vengono compensate grazie all'adesione a progetti green certificati, insieme con la startup Up2You che segue tutto il progetto di sostenibilità del Gruppo."
"Ricerca scientifica, tutti i premiati con l'Eni Award 2023 - Startmag",https://www.startmag.it/sanita/ricerca-scientifica-tutti-i-premiati-con-eni-award-2023/,"Oct 16, 2023 ... per la sezione Transizione Energetica, rivolta a ricerche nel campo dell'efficienza energetica nonché della cattura ... startup e volta a favorire l'applicazione ..."
eActros di Mercedes-Benz Trucks consegnato a Brivio & Viganò,https://www.wasteweb.it/news/eactros-di-mercedes-benz-trucks-consegnato-a-brivio--vigano,"Oct 3, 2023 ... App & Startup · tutti i numeri · Home · Profilo · News · acque reflue · biowaste · rifiuti ... CO2 al fine di migliorare la qualità dell'aria e le condizioni di ..."
La transizione green? Si attua imitando la natura! Il metodo Simbiosi ...,https://www.industriaitaliana.it/simbiosi-sostenibilita-pharma-industria-alimentare-costruzioni/,"2 days ago ... ... CO2 emessa, recuperando risorse dagli scarti e producendo energia da risorse ... startup e aziende innovative vicine alle sue competenze, nelle sale tecniche ..."
Liaison Office,https://www.univr.it/liaison-office,9 hours ago ... ... startup innovative: Startup innovativa. Needleye Robotics S.r.l.. Needleeye ... cattura per gli aromi. Spin off dal 2016. Ospitato presso il Dipartimento di ...
Virtuous Innovation Goes on Full Display at the 2023 OPPO ...,https://www.lasicilia.it/adnkronos/virtuous-innovation-goes-on-full-display-at-the-2023-oppo-inspiration-challenge-global-final-demo-event-1927272/,"8 days ago ... Woola, another sustainability-focused startup, demonstrated its packaging for the OPPO Watch made from recycled wool. ... cattura del boss. 19/10/2023 di ..."
"Imprese ed innovazione, la Console Usa in visita a 012 Factory",https://www.casertanews.it/economia/console-usa-012-factory-caserta.html,"Oct 4, 2023 ... All'incontro hanno partecipato anche quattro delle startup incubate che contribuiscono alla crescita dell'ecosistema innovativo. ... CO2 in qualsiasi veicolo ..."
20231101 - Business Community,https://www.businesscommunity.it/m/20231101/idee/,1 day ago ... Emissioni CO2: Italia in ritardo sul target 2030. Davide Chiaroni (Energy ... Le startup titolari di brevetti e marchi hanno 10 volte più successo nel reperire ...
Rassegna stampa online,https://aruba.it/magazine/press.aspx,8 days ago ... Global Cloud Data Center: un modello green per abbattere le emissioni di CO2 ... Aruba lancia il Programma Aruba Cloud Startup per aiutare le startup tecnologiche ...
